Population Share,Free Market,Welfare Society,Egalitarian Utopia
0.464,0.008960241947295,0.16033743728712713,0.317312801554739
0.465,0.008979875335240054,0.16090791569433222,0.3181833647325759
0.466,0.00899950967953801,0.16147862242816638,0.3190557783629451
0.467,0.009019144157890938,0.1620507767175849,0.31992853073393596
0.468,0.009038779905657716,0.16262495423095163,0.320801985836675
0.469,0.009058416027373867,0.16320088505990657,0.3216761103272522
0.47,0.009078060195998319,0.16377693918362793,0.32255512208845727
0.471,0.009097706252577255,0.1643533780515061,0.3234358019534491
0.472,0.009117352730611613,0.16493055752482702,0.3243190170634363
0.473,0.009137000339133143,0.16550878166560493,0.3252028055180514
0.474,0.009156648202091779,0.16608826374970076,0.32608681039953064
0.475,0.009176297813402219,0.1666677838474439,0.32697100276048097
0.476,0.009195947526952228,0.16724843218635288,0.32785585195176503
0.477,0.009215598972891977,0.1678312152340201,0.3287419656103832
0.478,0.009235250834942837,0.1684140181931199,0.32962857434646375
0.479,0.009254903954205187,0.16899684672597756,0.3305157273161991
0.48,0.009274557743829409,0.16957983874560806,0.33140304828854383
0.481,0.009294211975480663,0.1701647850939081,0.3322907369984327
0.482,0.009313866899597725,0.17075098655426876,0.33317855294937243
0.483,0.009333521902842565,0.1713385593065505,0.33406825160149684
0.484,0.009353177303599036,0.17192822922332826,0.33495856201549234
0.485,0.009372832855966426,0.17251813215291387,0.33584908374355
0.486,0.00939248877138949,0.17311391347558805,0.3367408069782491
0.487,0.009412147219877322,0.173710140007322,0.33763266073117476
0.488,0.009431806601629424,0.17430864610373642,0.33852602528981035
0.489,0.0094514678081815,0.17490780444726514,0.3394194018340852
0.49,0.009471129828156927,0.17550770270415975,0.34031317319982696
0.491,0.009490795547499181,0.1761084373911208,0.3412084732839359
0.492,0.009510461472894804,0.1767100185026208,0.34210382734922606
0.493,0.009530128219194012,0.17731495090348862,0.3429992987590391
0.494,0.009549795948588319,0.17792473002123088,0.34389604836969745
0.495,0.009569463817619823,0.1785355714209174,0.3447940053084965
0.496,0.009589136084881393,0.17914665204625166,0.34569333410668945
0.497,0.009608808717089929,0.17975918049926248,0.34659566411525483
0.498,0.009628482729952193,0.1803725538144589,0.347498469923438
0.499,0.009648157082730004,0.18098594698498224,0.34840225839571826
0.5,0.009667834701850897,0.18160054029817224,0.3493078448868185
0.501,0.009687515803688262,0.1822158920916759,0.3502138992085035
0.502,0.009707200175569568,0.18283201097777302,0.3511219092726543
0.503,0.009726886178491644,0.18344945075530744,0.3520301523873135
0.504,0.009746573271637554,0.18407398774194147,0.3529388583148161
0.505,0.009766260624111383,0.18469922523187593,0.3538540863601882
0.506,0.009785948972315278,0.18532708326615419,0.3547706599170091
0.507,0.009805639883351425,0.18595654205922907,0.3556907315970668
0.508,0.00982533084991578,0.18658664077004328,0.3566125674368728
0.509,0.00984502354278032,0.18721875032554136,0.35753724519339236
0.51,0.009864719294152143,0.18785103436091957,0.35846329246039277
0.511,0.009884415276434336,0.18848924702011785,0.35939261513972454
0.512,0.009904111826871988,0.1891275306161393,0.3603232415525335
0.513,0.009923808861576372,0.1897673204048452,0.3612548704964259
0.514,0.00994350660885188,0.1904071544719516,0.362186767414735
0.515,0.009963205002850861,0.19104715727417815,0.36311991289167483
0.516,0.00998290352303472,0.1916895198715128,0.36405396932987183
0.517,0.01000260363337503,0.19233223794431895,0.36498953913767185
0.518,0.010022304855288013,0.19297722783771942,0.3659260962270003
0.519,0.010042008105631457,0.1936225395769464,0.3668629048045301
0.52,0.010061715150176415,0.19426874908027209,0.36779997184294844
0.521,0.010081423311051012,0.19491668649121915,0.3687374901187354
0.522,0.010101132254930433,0.19556707504593623,0.36967513401745683
0.523,0.010120842873250746,0.19621821329669242,0.3706140068412486
0.524,0.010140553940487552,0.19687262216292703,0.37155494414192186
0.525,0.010160267920776397,0.19753148011821453,0.37249711923908024
0.526,0.010179982334177627,0.1981926905889575,0.37343938528178106
0.527,0.010199697668905479,0.1988561842743509,0.37438198164899544
0.528,0.010219413791219748,0.19952110806054754,0.37532481478726154
0.529,0.010239131813951778,0.20019133448091397,0.3762685601898809
0.53,0.010258850897019693,0.2008626291027678,0.3772124328953923
0.531,0.0102785718508577,0.2015346296331504,0.3781565258894666
0.532,0.01029829282431354,0.2022080455797248,0.379100775667458
0.533,0.010318015528299307,0.20288222068785589,0.3800453331901276
0.534,0.010337742470619379,0.20355722900996537,0.3809911825966013
0.535,0.01035747040878258,0.20423652023159358,0.38194155489826376
0.536,0.010377200685741893,0.20491729211592297,0.3828919822591528
0.537,0.010396931963903967,0.20559895183134394,0.3838432042761794
0.538,0.010416663676349002,0.20628105750922177,0.38479493356321
0.539,0.010436395613420284,0.20697225273743083,0.38574736420245503
0.54,0.010456127759445575,0.20766362868418053,0.3867014704365884
0.541,0.010475860869405823,0.20835595860709138,0.38765575706349426
0.542,0.010495594419702466,0.20904841388430354,0.3886112973392219
0.543,0.010515328094975096,0.20974752105659306,0.3895674198396805
0.544,0.010535062376544568,0.21044747997167929,0.3905243150443186
0.545,0.010554798993478035,0.21115052065647352,0.3914839262903205
0.546,0.010574536286606581,0.211855895885672,0.3924436935095384
0.547,0.010594273969401734,0.21256306738217884,0.3934035698176697
0.548,0.010614013166841713,0.21327044722611466,0.39436367486909213
0.549,0.01063375314863524,0.2139799930503009,0.3953260972807799
0.55,0.010653496717991299,0.21468986940352702,0.39628923276281963
0.551,0.010673240734366053,0.21540092590656143,0.3972542363572151
0.552,0.010692985622580883,0.2161128870180933,0.3982193824013608
0.553,0.0107127313249084,0.21682884701850688,0.3991860888693475
0.554,0.010732477521569974,0.21754824223353555,0.4001534333753405
0.555,0.010752224661919895,0.21826811098374535,0.40112389245641195
0.556,0.010771972453842869,0.21898864834184614,0.4020949481446877
0.557,0.010791721994766945,0.219714389001581,0.40306755585759063
0.558,0.010811474106775536,0.22044512070694514,0.4040406367029659
0.559,0.010831226497120166,0.22117596301629724,0.40501424139273184
0.56,0.010850979990014583,0.22190682595936856,0.40599537981984685
0.561,0.010870733884631329,0.22263832487180443,0.40697844899763375
0.562,0.010890487869458539,0.22337050183726628,0.40796635323141467
0.563,0.010910242006721057,0.22410416482376516,0.4089554205430342
0.564,0.010929996175451462,0.2248423875181169,0.4099467199778056
0.565,0.010949751590770475,0.2255817332938835,0.4109380205718702
0.566,0.010969507578807302,0.22632259790264916,0.4119303409508358
0.567,0.01098926378495604,0.2270653641045985,0.4129242382024744
0.568,0.01100902139972197,0.22780853467398768,0.41391969211449764
0.569,0.011028779236100416,0.22855226541479304,0.4149168960926526
0.57,0.011048537401849063,0.22929780493267599,0.41591804598500665
0.571,0.011068297330216867,0.23004445497632095,0.4169242573315124
0.572,0.011088060511756979,0.2307932720173608,0.4179326547788842
0.573,0.011107824300877688,0.23154299690828412,0.41894237734746576
0.574,0.011127589908489994,0.2322935258245804,0.4199534751872263
0.575,0.011147355653495538,0.23304745777177727,0.4209653760362055
0.576,0.01116712393313431,0.23380530103449526,0.42198029484837435
0.577,0.011186892829042788,0.2345734503912621,0.42299584487196834
0.578,0.011206661872899593,0.2353475758033988,0.4240135977919517
0.579,0.011226431380884883,0.23612173830551578,0.42503346400901515
0.58,0.011246201189261121,0.23689640054327216,0.42605396309808125
0.581,0.011265973702610234,0.23767263787061038,0.4270746669456583
0.582,0.011285749595067266,0.2384529052312536,0.4280955345653234
0.583,0.011305526919609832,0.23923872911491903,0.4291173674141841
0.584,0.011325304695553906,0.24003064126114293,0.43014034539223417
0.585,0.011345082868134659,0.24082785327883185,0.43116352209128495
0.586,0.011364861205742646,0.24162996708286924,0.432188804330105
0.587,0.011384642248416168,0.24243799748613307,0.4332165173365657
0.588,0.011404424177880113,0.24324728735681392,0.4342460112069922
0.589,0.011424206469998283,0.24406502953180867,0.4352757937817077
0.59,0.0114439895947754,0.24488312657683117,0.4363062120712496
0.591,0.011463773658275634,0.24570420314296407,0.4373371621918704
0.592,0.01148355839224663,0.246525283408232,0.43836932494347697
0.593,0.011503344005359841,0.24734718625728408,0.43940338736180234
0.594,0.011523130850781918,0.2481713128727946,0.4404399399110617
0.595,0.01154291783066876,0.2489955365605848,0.4414775278697138
0.596,0.01156270578295703,0.2498215182938469,0.4425153044152762
0.597,0.011582495795390722,0.25064962044719274,0.4435551733246043
0.598,0.011602287037533137,0.25147929314522377,0.4445957939952449
0.599,0.011622079576063423,0.25231128050057855,0.4456401807679173
0.6,0.011641873273481406,0.253143988818407,0.4466860991420214
0.601,0.011661667654806585,0.2539767297177036,0.4477357049112087
0.602,0.011681463715530796,0.25481610589215814,0.44878693624246185
0.603,0.011701263443423423,0.2556557961620721,0.44983950889834756
0.604,0.01172106398300527,0.25649869782797236,0.4508922358842468
0.605,0.011740865864000609,0.25734728224636744,0.45194585937033255
0.606,0.011760668057524992,0.2581971802490889,0.45300166022474747
0.607,0.011780474824305616,0.2590498185736298,0.4540608751703169
0.608,0.011800281765995737,0.2599076011217739,0.45512094457059954
0.609,0.011820090146011505,0.26076557261209354,0.4561825195833865
0.61,0.011839900303002616,0.26162825033067416,0.4572448456015103
0.611,0.011859710468977172,0.26249242446099014,0.45831046906915157
0.612,0.011879520782200156,0.26335672529408205,0.4593784825086478
0.613,0.011899336860363178,0.26422241702050003,0.460447228144465
0.614,0.01191915389492742,0.2650898836072495,0.46152102323831606
0.615,0.011938971545982724,0.2659581744230514,0.4625996460655549
0.616,0.01195878921568785,0.26682659732877356,0.4636818033065116
0.617,0.011978606931114974,0.26771086319187315,0.4647665818968453
0.618,0.01199842737219128,0.2685957724793594,0.46585256946178627
0.619,0.012018248382278213,0.2694822743400015,0.4669424524718554
0.62,0.012038070515620702,0.27037215728086106,0.4680333652703724
0.621,0.012057892655772362,0.2712633371642261,0.4691242961874867
0.622,0.01207771522983658,0.27215578537047913,0.47021585791264825
0.623,0.012097539193155113,0.2730497674440837,0.47130998837412
0.624,0.012117363685962931,0.2739534944259509,0.4724079526138791
0.625,0.012137189796482893,0.274859273042768,0.473508275087275
0.626,0.012157016844651201,0.2757655029870575,0.4746113953085029
0.627,0.01217684468087946,0.27667250747483324,0.47571806664919875
0.628,0.01219667372697165,0.2775863214349019,0.4768250229826026
0.629,0.012216502834081327,0.27850109384582156,0.4779329945371136
0.63,0.012236334119895647,0.2794161152709882,0.4790460138740036
0.631,0.012256166499565367,0.28033393173100823,0.4801598208417091
0.632,0.012275999025635732,0.2812526532979528,0.4812761185516861
0.633,0.012295833002207289,0.28217177387760456,0.4823935280825263
0.634,0.012315667161786552,0.2831036819080186,0.4835114551103356
0.635,0.012335502317277902,0.2840357926657835,0.4846326493643869
0.636,0.012355337930112027,0.2849682208608904,0.4857589663850793
0.637,0.012375175729896873,0.28590548649461595,0.4868863882277082
0.638,0.01239501356117187,0.2868430490529716,0.488015910275503
0.639,0.012414852088075242,0.28778145895909263,0.48914635237170995
0.64,0.012434691244861299,0.2887199361235379,0.49027716170243774
0.641,0.012454531892921018,0.2896601017753462,0.4914079840319126
0.642,0.01247437258458819,0.29060476165125904,0.4925402319154309
0.643,0.012494214671967855,0.29155914447758713,0.49367255913862845
0.644,0.01251406089081319,0.2925161216247247,0.4948054908789576
0.645,0.012533911025651255,0.2934803666243589,0.49594056028706196
0.646,0.012553761441289538,0.2944455318705394,0.4970761322347091
0.647,0.012573614332145685,0.2954109431146093,0.4982128788115908
0.648,0.012593467260808008,0.2963766135132651,0.49934964258085873
0.649,0.012613320394320261,0.2973434943250899,0.500487951518128
0.65,0.012633174071399753,0.29831651720995456,0.5016286801594322
0.651,0.01265302799251153,0.29928989709575643,0.5027703566559103
0.652,0.012672882991293436,0.3002689831943251,0.5039139146787425
0.653,0.012692738284458119,0.3012543582368596,0.5050633587867613
0.654,0.01271259645463847,0.30224026947651456,0.506213036284087
0.655,0.012732455802728812,0.3032299690895481,0.5073645257414181
0.656,0.01275231818522526,0.3042202164042631,0.5085161849615373
0.657,0.01277218348179434,0.3052136550430787,0.5096690947676744
0.658,0.012792049371846246,0.30621018528398336,0.5108223016885882
0.659,0.012811920033741733,0.3072127809206707,0.5119758083574184
0.66,0.012831791846882282,0.30821618449514776,0.5131295429613982
0.661,0.01285166502808626,0.3092201697166349,0.514285949463619
0.662,0.01287154275771079,0.3102284730555025,0.5154437332895416
0.663,0.012891421294483969,0.3112486080808009,0.5166015366000356
0.664,0.012911300155556771,0.31227455563672685,0.5177606849902454
0.665,0.012931179130667244,0.31330095458948987,0.5189200407619312
0.666,0.012951058707873542,0.31433092859195616,0.5200800036672344
0.667,0.012970939744432523,0.3153609756019969,0.521240913705734
0.668,0.012990824787412349,0.3163918155872181,0.5224031501493339
0.669,0.01301070988959938,0.3174255188950692,0.5235659240236831
0.67,0.013030595478435013,0.3184625611823821,0.5247288858772434
0.671,0.013050481581831306,0.31950121292215766,0.5258937260519242
0.672,0.013070368236362855,0.3205406204711018,0.5270596769887153
0.673,0.013090255920992151,0.3215809464936745,0.5282256831818762
0.674,0.01311014503674925,0.3226219739603194,0.5293946770950662
0.675,0.013130035365790915,0.3236656582417557,0.5305640604585344
0.676,0.013149926419679313,0.32471039240224947,0.531733569016843
0.677,0.01316981818123197,0.3257562175414748,0.5329041957294512
0.678,0.01318971137316757,0.3268042436758533,0.5340751205303149
0.679,0.013209604865953573,0.3278570875893914,0.5352461826341152
0.68,0.013229498647005329,0.3289108540703417,0.5364181548833205
0.681,0.013249392910346637,0.3299669527036034,0.5375910163698779
0.682,0.013269287304364915,0.3310232795036234,0.5387724897165976
0.683,0.013289184223821988,0.33208376489644575,0.5399546435999233
0.684,0.013309081577146302,0.3331490863818845,0.5411389855490448
0.685,0.013328979863480977,0.33421572106901837,0.5423248046066869
0.686,0.013348878205525105,0.3352832466407487,0.5435117106550861
0.687,0.013368776703313665,0.3363523777649471,0.5446999507702339
0.688,0.013388675723557487,0.33742217361749677,0.5458913051319472
0.689,0.013408575492643668,0.33849905560489296,0.5470843039583121
0.69,0.013428475921656396,0.33957793446982854,0.5482773816899164
0.691,0.013448378138599271,0.3406625762696394,0.5494715740473921
0.692,0.013468284375310165,0.3417509669415987,0.5506659229486628
0.693,0.013488190748508704,0.3428444012801733,0.5518607609331193
0.694,0.013508097334376424,0.34393877277220286,0.5530597719096652
0.695,0.013528004848857902,0.3450383079964318,0.5542589800437541
0.696,0.013547915571944043,0.3461434230575036,0.5554590751361271
0.697,0.013567827151161633,0.3472494772616309,0.5566597584804868
0.698,0.01358773979518121,0.3483570977478418,0.5578608660524792
0.699,0.013607653845615507,0.3494658191705171,0.5590626784628107
0.7,0.013627568049298447,0.35057527099773655,0.5602653115115676
0.701,0.013647482267202119,0.35168681805560525,0.5614699069562283
0.702,0.013667398787847217,0.35280604321958237,0.5626750348436689
0.703,0.013687315890589446,0.3539268562007374,0.5638810900734502
0.704,0.013707233578994546,0.35504778825755945,0.5650880595377328
0.705,0.01372715289187419,0.35617309917427187,0.5662954977834073
0.706,0.013747072384373324,0.3572993296682105,0.5675047970717458
0.707,0.013766992056654662,0.35843068335063205,0.5687154909477973
0.708,0.013786912241711824,0.3595627712125492,0.5699262426747698
0.709,0.013806832589086326,0.3606968877978152,0.5711375731369523
0.71,0.013826753128435213,0.3618347627742198,0.5723497928101327
0.711,0.013846674949019136,0.3629728804473229,0.5735632385208497
0.712,0.013866597746352903,0.3641172903182451,0.5747802549711714
0.713,0.013886521269948954,0.36526259020468405,0.5759980608808453
0.714,0.01390644732263231,0.3664092146970889,0.5772179041221511
0.715,0.013926374188456889,0.3675608782368502,0.5784400227355663
0.716,0.01394630249344869,0.36871814568395683,0.5796621552820467
0.717,0.013966230950009918,0.3698759603476728,0.5808877417082802
0.718,0.013986160437579812,0.37103880378498516,0.5821138365743891
0.719,0.014006090694547713,0.3722168193868252,0.5833405010192179
0.72,0.014026021928060827,0.3733950342982566,0.5845679771684328
0.721,0.014045955443384404,0.37457482797181113,0.5857962033529183
0.722,0.014065890082869228,0.37575603240585986,0.5870244828249553
0.723,0.014085824829022991,0.3769561695263292,0.5882547070660047
0.724,0.01410576001221176,0.3781569563063421,0.5894849655397217
0.725,0.014125695605905379,0.3793583772776882,0.5907152536841552
0.726,0.014145632158774964,0.3805685964876006,0.5919461962668382
0.727,0.014165569141320541,0.381783006131117,0.5931773559049942
0.728,0.014185506529185005,0.3830009648299904,0.594409284032865
0.729,0.01420544425253201,0.3842305672755896,0.5956444471117984
0.73,0.014225381987081455,0.38546064194508045,0.5968812902548241
0.731,0.014245319727039253,0.38669156789246517,0.5981197314160741
0.732,0.014265257469687195,0.3879235256006595,0.5993583594243932
0.733,0.014285195957825209,0.38916119310314995,0.6006005741555202
0.734,0.01430513445535592,0.3904084370314154,0.6018430460119907
0.735,0.014325072980180011,0.391661605718412,0.6030908210479472
0.736,0.014345012806168842,0.3929234467556829,0.6043402860832366
0.737,0.014364952774749326,0.39418549657956675,0.6055919018515004
0.738,0.0143848962851313,0.3954477055353759,0.606843910072711
0.739,0.014404840107118658,0.3967107277735029,0.6080963432158807
0.74,0.014424784716247177,0.39798685502634085,0.609350167356942
0.741,0.014444730365060537,0.39926309883941463,0.6106051981219746
0.742,0.014464676489215438,0.4005396708781864,0.6118633114611688
0.743,0.014484624912009924,0.401819132106338,0.6131225657670856
0.744,0.014504573549900748,0.40310185083492367,0.6143828925241495
0.745,0.014524522352997959,0.4043890979829929,0.6156439854259913
0.746,0.01454447184007425,0.40568190923888164,0.6169052334534137
0.747,0.014564421934464436,0.40697479666253333,0.6181672674437015
0.748,0.01458437235549645,0.4082698391693695,0.6194297000282712
0.749,0.01460432362139865,0.4095825016513967,0.6206929826807182
0.75,0.014624274939840266,0.4108972592396967,0.621957359202114
0.751,0.01464422665319459,0.41221443473456,0.623222422908659
0.752,0.01466417842366162,0.4135344308377644,0.6244899003135245
0.753,0.014684130218851663,0.4148560321053994,0.6257586549822562
0.754,0.014704082391282392,0.41618739892910966,0.627030587795041
0.755,0.014724035810462808,0.41751963033328354,0.6283030280342301
0.756,0.014743991160171886,0.4188532243342744,0.6295758904368384
0.757,0.014763946567347638,0.4201993047636233,0.6308488447911486
0.758,0.014783903570996433,0.4215461970638233,0.6321246283023331
0.759,0.014803861418453534,0.4229010454608578,0.6334063230363471
0.76,0.014823819548894182,0.42426075371280253,0.6346888334645019
0.761,0.0148437779732121,0.425623095009758,0.6359725492454091
0.762,0.014863737314851971,0.42699622520489355,0.6372571168448048
0.763,0.014883698138224781,0.4283773363323926,0.6385429247539046
0.764,0.014903659297176644,0.42976333337110745,0.639830296455668
0.765,0.014923620951521372,0.4311507181980906,0.6411208138020913
0.766,0.014943583869978391,0.432539585040248,0.6424140345468254
0.767,0.014963546879680335,0.43393029298579755,0.6437080794433793
0.768,0.01498351000999323,0.4353241890815459,0.6450046854509768
0.769,0.015003473190527672,0.4367208065876183,0.6463028953682924
0.77,0.015023437273913604,0.43811920606233323,0.647602930223933
0.771,0.015043401626146386,0.4395197915066365,0.6489033619282373
0.772,0.015063366081097724,0.4409224849807146,0.6502042315588447
0.773,0.01508333078605444,0.442337894010371,0.651505633736109
0.774,0.0151032987938527,0.4437600340794417,0.6528082249353645
0.775,0.015123267622273099,0.4451899322705539,0.6541113870624834
0.776,0.01514323903372215,0.4466294611765935,0.6554156135534968
0.777,0.015163211958755666,0.4480699644534237,0.656725786619819
0.778,0.01518318491442721,0.4495215288991971,0.6580360925713636
0.779,0.015203162358226791,0.45097650776584663,0.6593466687781752
0.78,0.015223139974076216,0.45243254169393693,0.6606581647345207
0.781,0.015243118013668481,0.4538890289087597,0.6619723609894802
0.782,0.015263096120879586,0.4553550615208909,0.6632869032889185
0.783,0.015283074937800982,0.456823930166269,0.6646017703227386
0.784,0.015303053930060252,0.45830022943951987,0.6659172738747857
0.785,0.015323033169255732,0.45978251244622814,0.6672333424525
0.786,0.015343014097253754,0.46126753872285936,0.6685495821191602
0.787,0.015362995134297836,0.46277627785780984,0.6698670049142232
0.788,0.015382976539843767,0.4642865213539853,0.6711849810705124
0.789,0.015402959799509919,0.46579968074912326,0.6725048222863682
0.79,0.015422943204838172,0.46731413578194314,0.6738247392158938
0.791,0.015442927016426933,0.4688338092500349,0.6751486597845696
0.792,0.015462910909676072,0.47036200293344677,0.6764739009544294
0.793,0.01548289540513226,0.47189268486385727,0.6777992182055417
0.794,0.01550288115091603,0.47342946346214054,0.6791248487917392
0.795,0.01552286737731281,0.4749677667936976,0.6804529817830502
0.796,0.015542854658611873,0.4765118470854026,0.6817823961561198
0.797,0.015562843175104308,0.47805707047266777,0.6831124045861379
0.798,0.015582833174016564,0.4796056792613223,0.684444576288235
0.799,0.015602824649826211,0.48115534909082885,0.6857793075477603
0.8,0.015622816567830239,0.4827111157594139,0.6871141306820284
0.801,0.01564280862813048,0.4842669681901105,0.6884490487495746
0.802,0.015662803367909484,0.48582319772361565,0.6897840592437343
0.803,0.015682798602249488,0.4873928550709232,0.6911228850508218
0.804,0.015702794137214197,0.4889642199816153,0.692464445070279
0.805,0.01572279083843695,0.4905388074139118,0.6938085890238719
0.806,0.015742787620719192,0.49211406476261177,0.6951527643982295
0.807,0.015762784838855463,0.4936927545854336,0.6965010875737645
0.808,0.015782782569878355,0.4952720575789989,0.6978517757543484
0.809,0.0158027812633735,0.4968522780231556,0.6992032177157255
0.81,0.01582278043991745,0.4984328020079573,0.7005557583204074
0.811,0.015852530423244096,0.5000239079296577,0.7019095762372775
0.812,0.015883461120519676,0.5016165984836349,0.703265821943112
0.813,0.015915157701639496,0.503217525412851,0.7046227621174772
0.814,0.015948216602939796,0.5048249681094455,0.7059810618193008
0.815,0.01598451031475498,0.5064332452527524,0.7073402112482357
0.816,0.016021211836563604,0.5080437868958938,0.7087004940692504
0.817,0.01605831091674403,0.5096604009878611,0.71006169514275
0.818,0.01610061769465263,0.511285114039463,0.7114235508017955
0.819,0.016146580744308067,0.5129173185925143,0.712786911376527
0.82,0.016197388414830018,0.5145504032849954,0.714151935401802
0.821,0.016249406683583337,0.5161836254726704,0.7155176858684947
0.822,0.016305329460972535,0.5178304375452983,0.7168947426914861
0.823,0.01637123946127562,0.5194862444593878,0.7182735127668176
0.824,0.016440094071179866,0.5211434844526665,0.7196526173902628
0.825,0.01650919080103883,0.5228016114137796,0.7210341901321201
0.826,0.016580519697805843,0.5244599034784491,0.7224160976778059
0.827,0.01665493862971831,0.5261213251337252,0.7238028049672014
0.828,0.016731658064370734,0.5277841890595515,0.7251898002013851
0.829,0.016809376434162894,0.5294486439866423,0.7265771855353699
0.83,0.016895397353942052,0.5311320582986871,0.7279665804579007
0.831,0.016983741256066973,0.5328172969892544,0.729356036852079
0.832,0.01707330679027135,0.5345103669118503,0.7307476638123541
0.833,0.017163560190778644,0.5362107891077241,0.7321423817260665
0.834,0.017257569863284028,0.5379170914543324,0.7335392284964258
0.835,0.017354368770111664,0.5396265312406481,0.7349373170334065
0.836,0.01745321249130442,0.541345530888467,0.7363371435765321
0.837,0.017556848448184545,0.5430695358478456,0.7377373585247957
0.838,0.01766263092242794,0.5447936084316483,0.7391396911395636
0.839,0.017776276495134406,0.5465493965864746,0.7405420300258927
0.84,0.01789184438665371,0.5483184146420256,0.7419453432695795
0.841,0.018012024179191018,0.55008835870577,0.7433499104213435
0.842,0.018134822196298913,0.5518693898021589,0.7447643594959845
0.843,0.01826446436424513,0.5536578244147378,0.74618004936811
0.844,0.018400677627871002,0.5554488938224538,0.74759605414856
0.845,0.018540043471961518,0.5572407151774275,0.7490122008595278
0.846,0.01868361124253672,0.5590374335455063,0.7504315333511931
0.847,0.01882843291507647,0.5608441672059378,0.7518509544585362
0.848,0.01897732090513073,0.5626511375824809,0.7532720856229393
0.849,0.019129946375237322,0.5644602310276212,0.7546946625070912
0.85,0.019291986784919477,0.5662708412110824,0.7561182945725431
0.851,0.019457761768634542,0.5680920495997266,0.7575426419631841
0.852,0.019628969843253945,0.5699432344999144,0.7589670961842427
0.853,0.01980670551030349,0.5717992395838745,0.7603922932711105
0.854,0.020001628706439175,0.5736596608667967,0.7618195002957363
0.855,0.020198302801365017,0.5755264509946458,0.7632488359193371
0.856,0.020400025938951388,0.5774158733837323,0.7646854636188731
0.857,0.020619774010110854,0.5793080501039456,0.7661234739819531
0.858,0.020841526643986023,0.5812009646619806,0.7675641682709121
0.859,0.02106508970805619,0.5831126765574037,0.7690061071789139
0.86,0.0212899307791978,0.5850272663589003,0.7704481505447526
0.861,0.021523892185866596,0.5869497734526506,0.7718969950863085
0.862,0.021765715221121966,0.5888737770807655,0.7733519935899803
0.863,0.022012673623077877,0.5907996885744139,0.7748129359778245
0.864,0.022261869593579345,0.5927619191039553,0.7762779259171108
0.865,0.02251130214912364,0.594738345031527,0.7777443634434562
0.866,0.022783871121882116,0.5967168278950257,0.7792126269743425
0.867,0.023059689416918376,0.5986968825623648,0.7806830621098965
0.868,0.023344452415916747,0.6006790538926428,0.7821627222561136
0.869,0.023634400269801924,0.6026630523090265,0.7836425512858013
0.87,0.023932048171720288,0.6046473038788962,0.7851233052090366
0.871,0.024240726844137122,0.6066332643338166,0.7866043457872232
0.872,0.02455254393451209,0.6086228046663816,0.7880864217040903
0.873,0.02487065634013059,0.6106257157930393,0.7895686194553708
0.874,0.025225259494310395,0.6126337661798126,0.7910533544186499
0.875,0.025589960084469326,0.6146567803298243,0.7925399586880788
0.876,0.025996329092359487,0.6167148837714607,0.7940273102899067
0.877,0.026412568777209263,0.6188121933871,0.7955156417912517
0.878,0.026831484684760595,0.6209237516013485,0.7970048367984474
0.879,0.02726565626105505,0.6230358073565325,0.7984944372885596
0.88,0.027699961464972025,0.6251485798424085,0.7999843306147038
0.881,0.0281358391071978,0.6272667882559001,0.8014747704364598
0.882,0.02859495123410352,0.6293854297532075,0.8029666977775356
0.883,0.02908047596294622,0.6315098735310352,0.8044589274243509
0.884,0.029589373242097795,0.6336420093336802,0.805953599525694
0.885,0.030113833134576422,0.6357900992651405,0.807448391978333
0.886,0.03064298634788442,0.6379653641262365,0.8089467511309204
0.887,0.031183076734632297,0.6401433693877094,0.8104496698591303
0.888,0.0317436945822133,0.6423261535519065,0.8119536754000763
0.889,0.03234024062882711,0.6445109601265012,0.813458144876498
0.89,0.03296195355679853,0.6467007906258702,0.8149660769464375
0.891,0.033600956339512655,0.6489155932059114,0.8164741923492658
0.892,0.03429132922318956,0.6511512099337192,0.8179847585079457
0.893,0.03499644981051658,0.6533873757467151,0.8194957146170275
0.894,0.03573872508389048,0.6556258434230906,0.8210069934449934
0.895,0.036504739112902244,0.6578754923533324,0.8225189762610017
0.896,0.03727518284536381,0.6601362627972877,0.824034263598998
0.897,0.038047896109834584,0.6624262900309925,0.8255540100129227
0.898,0.03882245163535032,0.6647238720757254,0.8270742123479637
0.899,0.03960164100663917,0.6670529383275825,0.8285956599385984
0.9,0.040383358845296896,0.6693883255038018,0.830119750595469
0.901,0.04121972459768008,0.6717244162760935,0.8316439408820469
0.902,0.042063497651255326,0.6740920095057289,0.8331718478299136
0.903,0.04296420499193861,0.6764985392240878,0.8347010344367485
0.904,0.04397972793123511,0.6789060570130917,0.8362305488429768
0.905,0.04504889701217562,0.6813231697399117,0.8377604402337927
0.906,0.04613378121938931,0.6837877292003676,0.8392915067874361
0.907,0.04723014753369044,0.6862802222560767,0.8408271423479479
0.908,0.04833569533228739,0.6887759286099411,0.8423647848252209
0.909,0.04944514796221682,0.6912839869369879,0.8439051381788787
0.91,0.050631076008283704,0.6937990255666345,0.8454493469184189
0.911,0.05186040000506468,0.6963203465752095,0.8469960934890959
0.912,0.05311040584792413,0.6988726348190525,0.8485454857528362
0.913,0.05442076095465927,0.7014285680835364,0.8500965554807649
0.914,0.055882739607257134,0.7039920376940932,0.851651061311251
0.915,0.057393477667879146,0.7065804836322942,0.853207798951029
